F1,F2,F3,F4,F5,X,Y,Z,C1,C2,cl
789,334,370,828,722,110,210,183,0,1,nine
807,868,613,558,826,216,103,236,1,1,years
910,469,691,577,604,188,32,236,1,0,m
499,766,479,552,623,156,124,160,1,1,s
536,691,582,586,539,169,5,166,1,0,where
613,798,783,431,463,55,29,213,0,0,has
693,828,622,564,606,112,67,63,1,0,q
769,875,533,775,440,74,148,222,0,0,take
420,625,830,405,582,229,195,181,1,0,x
459,759,744,818,617,55,156,61,0,1,sixty
377,632,870,559,446,209,215,58,0,1,old
376,508,640,368,887,234,241,173,0,1,when
647,785,489,865,829,100,202,42,0,1,b
459,578,531,413,916,202,196,27,0,0,n
653,805,459,820,890,88,189,43,1,1,b
571,665,706,485,439,94,95,143,1,0,u
551,817,389,701,677,154,54,111,0,1,one
600,571,706,381,694,178,217,56,1,0,t
713,399,512,862,820,236,70,155,1,1,half
740,762,738,502,812,207,26,185,0,1,v
719,848,511,727,357,189,36,139,0,1,yes
844,552,824,607,785,42,151,103,0,0,four
513,823,419,715,726,162,36,85,1,1,one
387,393,378,366,463,48,61,50,1,0,e
437,544,484,748,394,175,189,23,1,1,thirty
603,616,781,389,556,137,85,75,1,0,what
682,449,490,875,829,221,53,172,0,0,half
386,555,657,398,870,229,255,167,0,1,when
451,569,557,437,880,196,217,35,0,0,n
658,327,566,605,857,58,46,51,1,1,other
613,932,553,661,365,103,34,122,1,0,opposite
455,775,745,831,639,60,164,82,0,1,sixty
442,322,441,373,733,95,132,225,0,0,outside
486,401,754,498,885,128,186,209,1,0,apple
708,861,455,509,751,21,183,88,0,0,i
365,648,841,575,412,235,230,68,1,1,old
772,585,706,816,823,240,181,127,1,0,food
610,552,516,618,818,63,60,103,0,1,hands
572,650,421,728,892,15,98,21,0,0,w
595,828,437,904,507,227,179,49,1,0,head
563,468,511,576,476,59,183,113,0,0,yesterday
582,594,526,614,794,79,85,103,0,1,hands
482,729,705,818,650,60,137,66,1,1,sixty
646,384,820,834,680,115,98,201,0,0,home
557,584,591,407,507,186,201,211,0,0,hour
440,737,729,858,621,87,142,79,0,1,sixty
448,346,476,397,752,99,148,238,0,0,outside
668,610,540,864,378,56,88,17,1,1,age
676,473,394,879,409,122,78,58,0,1,y
759,597,707,744,784,194,212,207,1,1,z
513,680,564,580,553,188,20,164,1,0,where
445,501,761,532,660,144,211,197,0,1,water
478,373,492,387,728,79,143,201,0,0,outside
362,644,832,577,376,222,203,59,1,1,old
711,439,705,679,443,193,57,145,0,0,or
892,414,423,405,870,81,168,126,1,0,heavy
438,485,748,515,664,153,233,181,0,1,water
395,678,395,730,612,160,115,36,0,1,hello
462,843,417,539,925,89,172,90,0,0,three
656,467,407,909,435,102,72,68,0,1,y
791,862,521,727,440,58,176,231,0,0,take
451,532,730,535,647,137,196,164,0,1,water
347,681,665,679,470,35,61,122,0,0,l
453,363,813,452,382,117,87,119,1,1,no
582,866,495,633,336,104,36,135,1,0,opposite
478,429,754,599,785,17,56,132,0,1,eat
493,738,436,565,610,180,138,154,1,1,s
358,678,364,728,612,143,125,33,0,1,hello
937,587,607,824,499,223,1,217,1,0,j
552,817,374,721,690,171,26,72,0,1,one
418,620,831,409,618,186,194,166,1,0,x
673,766,580,759,822,205,79,68,0,1,thank
660,480,443,904,473,106,99,65,0,1,y
758,889,570,770,361,53,152,205,0,0,take
781,845,565,745,435,45,161,217,0,0,take
593,587,521,610,818,95,83,94,0,1,hands
374,537,786,607,458,97,165,161,1,0,fifty
569,918,563,686,375,104,16,133,1,0,opposite
430,624,443,772,405,208,189,40,1,1,thirty
637,813,725,524,861,37,175,31,1,0,drink
461,801,417,511,905,75,184,112,0,0,three
715,381,669,902,581,42,70,55,0,1,h
687,536,703,564,387,83,91,56,1,0,hat
474,387,468,391,773,87,177,233,0,0,outside
496,463,728,550,863,118,186,202,1,0,apple
750,868,485,706,399,197,44,137,1,1,yes
365,716,365,753,577,135,116,27,0,1,hello
577,587,712,421,412,97,107,148,1,0,u
503,907,830,900,408,87,127,201,0,0,twenty
347,816,792,487,386,57,92,139,1,1,a
725,461,663,723,431,192,37,149,0,0,or
449,561,429,371,415,255,242,60,1,1,them
805,811,429,379,402,110,98,122,0,0,of
854,375,331,843,813,235,171,100,1,0,he
432,608,529,424,869,209,194,45,0,0,n
791,457,629,675,534,89,225,94,0,0,you
439,322,788,494,401,124,58,131,1,1,no
599,887,799,427,450,33,51,217,0,0,has
386,672,883,559,382,213,218,55,1,1,old
447,910,805,884,365,77,128,216,0,0,twenty
456,646,439,388,462,64,222,188,1,0,her
727,472,554,867,822,221,63,187,0,1,half
710,423,726,715,461,197,50,136,0,1,or
502,567,460,415,417,210,219,29,1,1,them
417,728,730,849,658,57,136,96,0,1,sixty
597,363,577,598,856,71,97,45,1,0,eight
503,670,473,375,709,160,11,174,0,1,your
406,560,523,794,409,205,199,62,1,1,thirty
509,587,649,536,825,29,205,53,0,0,seven
723,854,473,512,764,63,189,94,0,0,i
662,423,496,523,586,140,60,224,0,1,why
839,371,498,755,505,161,45,191,1,0,how
796,555,553,708,817,76,84,74,0,0,c
739,403,745,404,492,121,226,56,1,0,year
593,561,589,406,485,239,192,220,0,0,hour
579,455,577,418,472,62,45,197,0,1,hungry
589,806,713,432,461,67,27,211,0,0,has
451,794,809,862,649,152,179,22,1,0,their
629,620,497,592,822,88,62,63,0,1,hands
400,883,501,539,439,94,91,136,0,0,hours
773,579,665,833,813,218,179,142,1,0,food
467,766,758,840,640,82,144,69,0,1,sixty
790,858,391,385,443,109,87,87,0,0,of
560,588,689,396,695,169,220,51,1,0,t
780,516,731,813,809,214,184,132,1,0,food
700,460,751,522,335,77,103,55,1,0,hat
906,455,854,397,614,28,206,166,1,0,hate
741,463,724,672,450,197,57,130,0,0,or
875,366,353,831,817,238,179,84,1,0,he
651,813,465,865,860,63,196,70,0,1,b
882,542,629,787,486,202,15,200,1,1,j
557,447,773,566,767,24,72,146,0,1,eat
614,424,596,568,895,85,92,58,1,0,eight
637,715,456,389,479,37,48,156,0,1,house
547,628,678,507,840,36,229,66,1,0,seven
517,710,505,620,551,169,43,135,1,0,where
777,516,488,685,803,60,62,58,0,0,c
572,600,596,390,500,178,202,200,0,0,hour
399,615,798,401,585,237,193,157,1,0,x
901,596,822,585,682,19,173,123,0,0,four
614,605,718,408,708,177,255,68,1,0,t
444,824,404,551,859,77,181,121,0,0,three
373,651,852,594,414,220,226,62,1,1,old
793,848,442,582,388,70,73,184,0,1,five
470,831,754,854,611,130,182,30,0,0,their
381,658,360,727,642,142,141,54,0,1,hello
438,586,494,774,415,182,191,32,0,1,thirty
783,810,469,651,501,105,175,215,1,1,once
615,734,841,769,889,179,74,148,0,1,f
810,340,325,858,718,112,208,219,0,1,nine
591,537,515,631,803,74,95,101,0,0,hands
726,456,684,650,471,185,50,121,1,0,or
802,540,518,688,754,62,50,60,0,0,c
449,503,831,620,890,35,198,89,0,1,him
492,527,813,666,878,38,183,86,0,1,him
466,842,408,504,858,72,161,89,0,0,three
388,815,335,461,835,219,50,158,1,0,ten
622,591,539,826,692,39,215,96,0,1,o
812,824,390,399,413,126,88,106,0,0,of
499,366,833,469,386,122,71,114,1,1,no
436,594,814,372,608,222,200,170,0,0,x
622,357,623,578,865,77,89,47,1,0,eight
544,845,452,878,511,189,183,61,1,0,head
463,662,509,372,657,140,25,174,0,1,your
695,449,474,879,863,255,49,183,0,1,half
727,857,448,765,395,154,15,150,1,1,yes
888,556,579,811,496,219,13,197,1,1,j
455,632,796,401,611,219,190,174,1,0,x
508,465,903,847,430,63,82,197,0,1,k
550,494,872,827,434,80,116,205,0,0,k
643,389,553,568,873,70,47,43,1,0,other
581,451,621,415,505,67,78,210,0,0,hungry
562,567,726,415,735,170,210,47,1,0,t
694,385,676,865,558,57,56,63,0,1,h
599,568,616,454,412,189,198,210,0,0,hour
587,583,530,600,812,66,83,98,0,1,hands
859,542,605,806,453,226,4,211,1,1,j
602,648,800,364,605,145,74,51,1,0,what
360,548,634,351,858,235,227,195,0,1,when
520,781,442,580,585,201,131,174,0,1,s
786,545,694,789,799,212,161,135,1,0,food
395,633,650,680,468,51,60,135,0,0,l
808,360,406,784,823,238,175,92,1,0,he
475,491,812,691,823,36,189,84,0,1,him
439,759,731,832,673,37,138,73,0,0,sixty
659,381,563,613,903,53,24,66,1,0,other
625,926,528,639,388,131,31,140,1,0,opposite
443,315,473,379,730,116,153,196,0,0,outside
420,757,794,784,472,142,227,203,0,1,two
806,454,649,690,502,96,237,109,0,0,you
380,594,468,772,396,197,187,52,1,1,thirty
589,612,627,434,449,201,186,191,0,0,hour
626,775,555,486,747,207,83,120,1,0,g
663,408,535,589,878,48,33,63,1,0,other
457,514,769,533,710,148,181,168,0,1,water
624,574,573,840,683,38,200,92,0,1,o
462,562,829,698,847,18,166,60,0,1,him
663,705,445,481,481,13,22,192,0,1,house
753,409,647,659,530,74,209,86,0,0,you
655,600,574,809,671,38,219,82,0,1,o
633,449,588,429,535,42,47,206,1,1,hungry
614,760,734,472,862,22,171,56,1,0,drink
893,448,484,402,831,31,144,121,1,0,heavy
829,388,511,762,545,117,48,201,1,0,how
345,863,370,468,797,208,54,160,1,0,ten
443,702,449,366,653,140,9,188,0,1,your
786,847,458,584,448,48,84,171,0,1,five
627,839,755,423,470,45,53,218,0,0,has
340,510,701,403,880,231,228,177,0,1,when
693,767,464,851,824,95,180,58,1,0,b
672,386,526,591,856,89,21,38,1,0,other
519,599,513,617,375,37,203,64,1,1,time
753,834,434,659,490,146,136,228,1,1,once
565,573,521,603,842,103,86,94,0,1,hands
861,588,857,579,755,15,144,78,0,0,four
928,431,479,416,889,32,146,130,1,0,heavy
487,853,427,514,884,78,156,98,0,0,three
595,614,508,607,809,89,77,107,0,1,hands
530,446,751,512,876,116,166,204,1,0,apple
410,439,814,531,623,150,76,180,1,1,d
508,607,630,521,836,34,228,35,0,0,seven
477,674,515,419,677,148,53,204,0,0,your
651,398,465,529,559,144,78,232,0,1,why
528,471,521,582,482,55,172,106,0,0,yesterday
690,449,486,881,803,223,44,212,0,1,half
852,440,872,459,667,59,185,162,1,0,hate
479,688,470,345,684,159,23,180,0,1,your
920,431,642,522,643,203,34,217,1,0,m
576,694,894,735,844,173,62,165,0,1,f
557,857,415,711,712,178,29,73,1,1,one
687,873,514,755,430,211,44,140,1,1,yes
511,453,720,549,872,127,199,208,1,0,apple
877,591,812,613,697,24,146,110,0,0,four
658,705,490,501,510,59,29,177,0,1,house
614,816,634,545,620,134,67,63,1,0,q
367,438,864,556,592,193,122,183,1,1,d
336,474,555,756,585,84,216,192,0,0,hair
842,842,642,546,829,238,93,215,1,1,years
442,364,464,392,767,91,135,222,0,0,outside
803,356,361,832,725,109,209,172,0,1,nine
469,643,509,462,859,176,232,41,0,0,n
661,482,417,855,432,112,94,66,0,1,y
650,606,790,348,613,125,88,77,0,1,what
823,323,545,767,511,148,47,215,1,0,how
402,385,402,412,429,44,54,65,1,0,e
612,785,533,485,781,183,72,118,1,0,g
640,575,539,640,397,51,172,77,0,1,time
678,469,392,850,450,86,109,75,0,1,y
858,468,874,449,640,51,204,159,1,0,hate
692,470,505,871,827,236,67,173,0,1,half
456,614,468,748,429,193,197,33,1,1,thirty
533,819,413,716,736,152,30,84,0,0,one
504,383,765,626,753,56,55,127,0,1,eat
587,816,729,416,458,39,58,179,0,0,has
531,823,392,745,713,152,18,76,0,1,one
790,370,756,393,501,115,239,102,1,0,year
598,688,850,737,872,177,52,159,0,1,f
872,417,661,583,577,185,19,233,1,0,m
347,708,369,707,575,152,116,20,0,1,hello
772,386,715,365,516,122,228,72,1,0,year
580,800,440,890,501,192,196,62,1,0,head
648,579,511,550,836,89,110,93,0,0,hands
509,634,689,410,448,90,100,130,1,0,u
567,868,480,884,503,185,179,58,1,0,head
717,845,411,421,798,29,209,90,0,1,i
685,820,460,757,360,163,27,136,1,0,yes
727,747,763,545,818,179,36,186,0,1,v
794,880,452,574,455,36,67,181,0,1,five
476,850,787,857,598,140,173,16,1,0,their
506,744,496,532,620,171,152,155,1,1,s
656,431,536,640,863,77,23,44,1,0,other
911,395,480,418,857,66,143,145,1,0,heavy
747,864,501,723,382,180,31,137,1,1,yes
597,550,510,588,841,95,105,76,0,1,hands
746,899,715,375,686,187,75,116,1,0,r
619,399,480,519,605,131,80,213,0,0,why
501,419,824,584,760,43,52,139,0,1,eat
598,679,879,691,872,145,51,142,0,1,f
698,379,652,897,593,25,72,61,0,1,h
491,824,792,829,658,162,199,41,1,0,their
617,692,885,702,889,180,64,176,0,1,f
441,467,783,549,691,130,195,204,1,1,water
844,513,725,743,867,29,86,141,0,1,p
430,842,784,884,635,159,177,26,1,0,their
590,608,521,657,415,41,193,75,0,1,time
654,623,760,364,623,154,102,92,1,0,what
524,683,404,365,484,58,203,186,1,0,her
449,723,739,821,664,44,158,66,0,1,sixty
368,452,812,546,626,172,78,179,1,1,d
799,597,791,750,744,178,220,202,1,1,z
400,351,788,446,377,142,84,96,1,1,no
908,523,716,750,904,34,92,173,0,1,p
498,455,716,500,697,131,203,200,0,1,water
569,824,411,893,492,180,184,35,1,0,head
624,617,784,411,577,124,96,72,1,0,what
878,482,863,401,662,74,221,172,1,0,hate
779,344,714,413,521,145,202,78,1,0,year
716,818,424,438,757,35,186,83,0,0,i
667,708,477,838,891,145,170,117,0,1,happy
576,552,536,394,463,203,110,186,0,0,six
321,525,650,341,860,242,227,183,0,1,when
467,506,809,698,855,51,227,95,0,1,him
593,436,785,883,643,111,70,228,0,0,home
402,569,831,554,502,83,144,161,1,0,fifty
467,359,435,385,739,78,127,224,0,0,outside
403,670,350,720,598,163,132,57,0,1,hello
565,450,700,491,844,124,176,207,1,0,apple
509,551,474,384,460,200,237,63,1,1,them
966,439,442,449,833,24,131,133,1,0,heavy
668,557,560,837,636,31,196,100,0,1,o
642,762,685,507,846,2,175,50,1,0,drink
532,646,715,438,446,103,79,151,1,0,u
635,838,770,434,470,33,28,189,0,0,has
797,538,518,650,804,61,76,64,0,1,c
658,553,732,537,333,85,101,64,1,0,hat
713,447,527,863,783,242,57,186,0,1,half
755,871,439,454,754,70,223,77,0,0,i
879,855,652,447,406,168,206,109,0,1,have
343,839,760,470,352,41,87,123,1,1,a
351,817,804,516,349,49,92,159,1,1,a
694,348,635,851,616,36,80,48,0,0,h
665,395,561,600,868,51,29,48,1,0,other
779,406,657,736,552,86,233,109,0,0,you
713,863,429,480,767,52,193,94,0,0,i
498,343,424,397,773,90,148,226,0,0,outside
598,778,559,487,744,183,83,121,1,0,g
825,872,637,562,758,238,119,205,1,1,years
914,496,765,760,867,28,81,169,1,1,p
672,758,713,513,837,26,141,43,1,0,drink
559,845,461,898,460,189,181,61,1,0,head
696,538,723,553,307,92,97,45,1,0,hat
811,847,618,562,852,230,99,237,1,1,years
838,470,837,445,625,67,192,144,0,0,hate
553,760,461,531,593,183,145,134,1,1,s
531,652,435,673,894,21,89,30,0,0,w
888,559,642,773,513,206,13,198,1,1,j
608,620,661,463,746,152,228,78,1,1,t
369,684,853,413,463,114,203,84,0,1,hand
415,393,783,448,425,127,66,117,1,1,no
872,371,370,806,776,237,183,106,1,0,he
450,753,698,812,637,51,162,92,0,1,sixty
535,473,530,572,467,23,174,96,0,0,yesterday
471,784,388,543,922,74,179,118,0,0,three
454,524,799,686,845,36,198,85,0,1,him
385,538,826,612,509,91,149,133,1,1,fifty
364,712,399,709,584,133,123,44,0,1,hello
669,586,510,832,368,55,106,52,0,1,age
660,591,512,834,388,29,78,10,1,1,age
349,547,640,386,829,231,221,175,0,1,when
858,476,761,754,854,38,93,155,0,1,p
428,838,747,855,585,146,183,47,1,0,their
419,639,619,639,497,61,55,138,0,0,l
408,718,365,719,613,130,121,29,1,1,hello
429,689,620,704,440,29,70,126,0,0,l
394,553,812,644,539,102,181,143,1,0,fifty
801,839,524,731,434,62,156,195,0,0,take
637,778,704,456,451,29,33,194,0,0,has
460,340,442,366,770,90,147,227,0,0,outside
498,699,597,574,559,160,57,152,1,0,where
661,843,596,562,621,128,57,43,1,0,q
637,779,545,454,748,195,86,106,1,0,g
506,814,445,555,607,168,149,165,1,1,s
489,564,419,392,429,221,238,54,1,1,them
580,705,877,704,884,165,73,145,0,1,f
455,631,567,441,877,201,216,29,0,0,n
860,412,705,576,648,201,40,217,1,0,m
420,572,509,780,411,207,189,47,1,1,thirty
803,373,519,733,509,164,66,201,1,0,how
414,606,485,802,424,198,187,45,1,1,thirty
470,590,484,400,440,228,219,26,1,1,them
593,593,563,437,462,200,208,218,1,0,hour
790,581,805,717,780,200,211,204,1,1,z
517,688,503,624,584,146,42,137,1,0,where
423,373,826,492,332,103,70,111,1,1,no
365,351,810,441,360,126,64,112,1,1,no
502,392,799,532,737,32,60,128,0,1,eat
585,866,537,653,401,115,29,153,1,0,opposite
493,444,683,542,804,129,184,188,1,0,apple
810,403,622,674,526,76,232,92,0,0,you
390,526,787,565,505,67,152,153,1,0,fifty
487,430,770,611,791,35,55,141,0,1,eat
695,359,653,892,595,52,71,48,0,1,h
672,601,466,826,370,44,87,31,1,1,age
660,581,454,835,338,48,100,43,1,1,age
588,804,480,848,472,203,186,71,1,0,head
855,558,607,814,487,213,26,201,1,1,j
790,402,715,396,518,116,215,91,1,0,year
432,888,467,552,457,95,96,134,0,1,hours
803,882,692,375,711,170,77,110,1,0,r
646,820,727,463,456,70,43,211,0,0,has
788,849,475,559,453,55,71,211,0,1,five
530,644,443,698,866,12,98,31,0,0,w
445,789,712,817,666,83,151,80,0,0,sixty
620,692,856,775,848,158,56,164,0,1,f
788,856,477,557,422,44,65,169,0,1,five
396,461,828,563,615,195,84,187,1,1,d
822,855,637,538,801,220,93,218,1,1,years
673,383,543,574,859,69,12,47,1,0,other
679,825,726,535,825,33,162,26,1,0,drink
866,491,881,412,614,65,213,150,1,0,hate
754,401,644,703,514,80,228,102,0,1,you
652,532,407,884,457,119,108,77,0,1,y
612,671,884,719,933,174,50,165,0,0,f
552,612,420,706,901,10,75,7,1,0,w
896,563,801,545,688,25,138,107,0,0,four
473,903,399,544,873,79,152,93,0,0,three
795,427,739,413,505,123,214,96,1,0,year
644,387,543,569,884,67,13,54,1,0,other
550,869,481,887,506,181,158,65,1,0,head
668,797,625,699,915,189,90,46,0,1,thank
447,730,706,846,649,55,145,102,0,0,sixty
381,855,354,392,834,198,56,145,1,0,ten
474,849,788,871,584,152,187,4,1,0,their
722,753,732,489,850,184,39,213,0,1,v
619,388,834,853,660,111,54,195,0,0,home
441,339,816,455,396,132,66,148,1,0,no
898,339,362,791,813,218,157,102,1,0,he
872,314,510,766,499,151,63,211,1,0,how
717,434,511,837,827,245,58,159,1,1,half
601,358,581,589,907,81,30,51,1,1,other
568,674,670,450,431,83,105,141,1,0,u
556,749,401,591,643,183,156,162,1,1,s
666,601,502,817,349,46,66,48,1,1,age
527,615,634,510,881,50,193,53,0,0,seven
734,748,762,518,826,211,14,205,0,1,v
517,712,384,371,491,77,213,189,1,0,her
500,565,444,378,413,230,224,43,1,1,them
455,887,784,858,658,163,182,4,1,1,their
432,672,581,669,450,59,50,128,0,0,l
778,364,357,826,734,91,208,189,0,1,nine
573,600,564,651,368,34,202,80,0,1,time
592,780,543,459,751,215,65,137,1,0,g
438,808,815,893,614,170,192,29,1,0,their
556,536,751,561,796,53,236,29,1,0,which
664,550,494,810,647,35,202,119,0,1,o
939,827,657,464,376,187,193,89,0,1,have
828,836,619,578,838,249,111,229,1,0,years
883,419,460,410,873,57,161,108,1,0,heavy
448,879,762,879,642,142,175,8,1,0,their
585,630,414,701,901,28,99,20,0,0,w
908,857,630,430,397,199,205,115,1,1,have
878,566,624,820,494,206,0,205,1,1,j
664,348,559,589,870,61,26,54,0,0,other
809,348,366,825,753,96,182,170,0,1,nine
664,734,455,844,880,138,176,135,0,1,happy
668,814,436,783,842,86,179,65,1,1,b
917,479,745,732,897,18,93,149,0,1,p
743,471,649,683,471,210,85,141,0,0,or
580,714,863,723,863,170,73,155,0,0,f
663,833,431,847,867,89,172,41,1,1,b
812,355,522,787,536,132,55,195,1,0,how
511,529,845,691,838,28,192,91,0,1,him
789,504,727,844,831,243,165,118,1,0,food
869,522,582,805,459,207,10,178,1,1,j
465,504,721,539,689,117,220,196,0,1,water
392,640,656,662,447,36,58,126,0,0,l
611,593,851,376,600,142,85,66,1,0,what
376,500,819,571,673,201,145,177,1,1,d
462,612,702,499,834,66,228,47,0,0,seven
677,336,677,858,587,39,71,48,0,1,h
905,446,414,444,878,23,150,117,1,0,heavy
578,606,651,364,727,184,255,74,1,0,t
844,352,333,843,803,235,165,80,1,0,he
501,689,379,404,480,81,212,187,1,0,her
794,345,364,836,747,84,192,188,0,1,nine
907,511,725,751,850,17,98,158,0,1,p
657,557,582,841,663,46,216,98,0,1,o
914,585,807,571,725,17,148,100,0,0,four
617,616,529,650,422,21,201,75,0,1,time
356,472,797,542,587,196,101,207,0,1,d
690,806,465,862,837,112,203,50,1,1,b
744,891,559,798,451,62,167,207,0,0,take
816,473,524,681,789,73,78,65,1,0,c
658,772,681,467,818,28,144,56,1,0,drink
574,693,864,725,821,177,53,170,1,1,f
355,853,338,425,810,200,76,157,1,0,ten
514,410,742,591,788,54,45,125,0,0,eat
777,825,469,635,447,124,179,224,1,1,once
477,532,461,407,481,225,243,42,1,0,them
460,583,824,408,610,193,205,162,1,0,x
840,502,511,697,803,63,67,56,0,0,c
406,833,442,573,489,88,106,136,0,1,hours
903,442,618,599,628,174,28,250,1,1,m
595,887,547,627,393,142,39,141,1,0,opposite
676,518,737,589,379,63,106,52,1,0,hat
425,509,844,670,856,41,226,64,0,1,him
916,603,619,780,536,213,29,195,1,1,j
513,705,552,575,554,167,53,139,1,0,where
603,716,834,726,921,165,59,169,0,1,f
578,656,580,438,478,193,200,211,0,0,hour
661,394,438,480,599,136,64,219,0,1,why
501,412,810,538,804,41,58,141,0,1,eat
543,835,364,738,737,165,35,82,0,1,one
861,366,359,825,768,230,184,87,1,0,he
773,528,730,820,859,229,181,134,1,0,food
935,818,607,463,378,199,202,100,0,1,have
813,369,367,862,775,95,197,207,1,1,nine
595,874,740,430,413,61,49,208,1,0,has
548,635,699,410,457,132,76,126,1,0,u
670,790,501,886,821,105,198,65,1,1,b
706,619,515,859,357,72,85,12,1,1,age
660,533,582,821,652,37,216,75,0,1,o
868,556,613,754,506,216,8,226,1,1,j
644,800,468,834,843,109,199,61,1,1,b
721,718,760,542,889,237,32,177,0,1,v
404,362,867,480,442,127,71,130,1,1,no
463,587,430,397,478,233,218,47,1,1,them
708,443,714,652,397,217,51,106,0,0,or
609,433,883,893,632,121,85,189,0,0,home
472,606,541,389,893,180,207,37,0,0,n
489,394,418,373,736,87,147,200,0,0,outside
907,475,748,758,862,33,78,166,0,1,p
518,780,442,546,583,165,132,155,1,1,s
790,846,470,552,422,85,74,149,0,1,five
610,901,493,685,413,98,21,128,1,0,opposite
632,760,495,840,892,139,202,160,0,1,happy
698,616,502,850,370,49,92,42,1,1,age
776,759,790,541,860,204,52,197,0,1,v
331,458,833,560,638,193,79,176,1,1,d
874,809,634,480,397,179,201,110,0,1,have
691,366,635,876,586,40,74,55,0,1,h
363,679,869,402,407,115,198,58,0,0,hand
748,831,418,692,409,93,171,209,1,1,once
905,546,588,812,485,220,21,195,1,1,j
857,383,720,400,451,133,210,93,1,0,year
536,684,529,559,585,160,54,141,1,0,where
613,410,848,847,691,109,73,201,0,0,home
510,412,684,568,820,121,180,218,1,0,apple
426,372,787,424,375,129,89,119,1,1,no
